"영화명","개봉일","매출액","매출액점유율","누적매출액","관객수","누적관객수","스크린수","상영횟수","대표국적","제작사","배급사","등급","장르","감독","배우"
"스와핑 : 친구부부의 쾌락","2017-01-17",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"신혼여행 : 불륜","2017-01-17",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오","미즈미"
"젊은 형수","2017-01-17",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"공조","2017-01-18",63783051326,3.5,63783051326,7817618,7817618,1392,142989,"한국","(주)제이케이필름","(주)씨제이이엔엠","15세이상관람가","액션","김성훈","이재남"
"더 킹","2017-01-18",43488814535,2.4,43488814535,5317693,5317693,1310,107983,"한국","(주)매그넘나인","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","범죄","한재림","조인성"
"탐정사무소-그놈의 얼굴","2017-01-18",8000,0,8000,1,1,1,1,"한국","(주)나우콘텐츠","(주)나우콘텐츠","15세이상관람가","스릴러","이동현","강현중"
"더 킹","2017-01-18",3488000,0,43492302535,266,5317959,1,2,"한국","(주)매그넘나인","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","범죄","한재림","조인성"
"공조","2017-01-18",252000,0,63783303326,36,7817654,1,2,"한국","(주)제이케이필름","(주)씨제이이엔엠","15세이상관람가","액션","김성훈","이재남"
"유혹","2017-01-19",840000,0,840000,165,165,20,20,"한국","주식회사 루믹스미디어","주식회사 루믹스미디어","청소년관람불가","드라마","최우성","류한홍"
"러브 슬레이트","2017-01-19",654000,0,654000,125,125,20,20,"한국","콩미디어","콩미디어","청소년관람불가","애니메이션","김현수",NA
"내 친구의 엄마 (무삭제)","2017-01-19",5000,0,5000,1,1,1,1,"한국","엠아이픽쳐스","엠아이픽쳐스","청소년관람불가","멜로/로맨스","탁승오",NA
"내 학생의 엄마 무삭제판","2017-01-19",5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","기대호","성민아"
"위드","2017-01-19",8000,0,8000,1,1,1,1,"한국","(주)데이드림서울","(주)대양미디어","청소년관람불가","멜로/로맨스","박성수","하소미"
"딸의 친구","2017-01-21",2000,0,2000,1,1,1,1,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","최우성",NA
"사랑받지 못한 여자","2017-01-24",2097000,0,2097000,327,327,14,19,"한국","(주)케이피필름","(주)모멘텀엔터테인먼트","청소년관람불가","드라마","노진수","김화연"
"미용실 : 특별한 서비스 무삭제","2017-01-25",593000,0,593000,116,116,20,20,"한국","대호필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단",NA
"젊은 형부 무삭제판","2017-01-25",3e+05,0,3e+05,60,60,1,1,"한국","(주)픽쳐레스크","(주)픽쳐레스크","청소년관람불가","멜로/로맨스","박은호","박주빈"
"아내의 불륜2","2017-01-25",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식","하즈키"
"맛있는 워킹걸","2017-02-02",940000,0,940000,214,214,20,91,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","화니","백지훈"
"동창회의 목적: 더 비기닝","2017-02-02",761000,0,761000,149,149,19,20,"한국","블루스필름","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","정대만","유지원"
"내 형의 아내","2017-02-02",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"시아버지와 두 며느리","2017-02-02",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"엄마친구 딸","2017-02-02",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"전망 좋은 집 3 (무삭제)","2017-02-02",5000,0,5000,1,1,1,1,"한국","영화사 인연","영화사 인연","청소년관람불가","멜로/로맨스","곽승호",NA
"형부와 처제","2017-02-02",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"P.S. 걸 무삭제","2017-02-06",5000,0,5000,1,1,1,1,"한국","전망 PRODUCTION","전망 PRODUCTION","청소년관람불가","스릴러","원석호","강은혜"
"조작된 도시","2017-02-09",20143992587,1.1,20143992587,2515501,2515501,1019,62241,"한국","(주)티피에스컴퍼니","(주)씨제이이엔엠","15세이상관람가","범죄","박광현","지창욱"
"일본 엄마","2017-02-09",657000,0,657000,125,125,20,20,"한국","YJ COMPANY","YJ COMPANY","청소년관람불가","멜로/로맨스","김무원",NA
"내 삼촌의 여자","2017-02-09",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"내 친구의 애인","2017-02-09",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"불륜의 후예 무삭제판","2017-02-09",3000,0,3000,1,1,1,1,"한국","선셋 시네마","(주)제이에이와이이엔터테인먼트","청소년관람불가","멜로/로맨스","이상수","이채담"
"엄마의 불륜","2017-02-09",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"조작된 도시","2017-02-09",712000,0,20144704587,89,2515590,1,1,"한국","(주)티피에스컴퍼니","(주)씨제이이엔엠","15세이상관람가","범죄","박광현","지창욱"
"어린 형수 2","2017-02-10",3000,0,3000,1,1,1,1,"한국","너바나 필름","너바나 필름","청소년관람불가","멜로/로맨스","김태수","한가희"
"포토그래퍼","2017-02-10",8000,0,8000,1,1,1,1,"한국","JK스튜디오","(주)대양미디어","청소년관람불가","스릴러","지헌","이인준"
"가족의 재구성","2017-02-14",842000,0,842000,165,165,20,20,"한국","조박픽쳐스","조박픽쳐스","청소년관람불가","멜로/로맨스","최재후",NA
"친구부부 : 욕망의 스와핑","2017-02-14",655000,0,655000,125,125,20,20,"한국","대호필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이상우","시후"
"재심","2017-02-15",19266319637,1.1,19266319637,2421197,2421197,935,68402,"한국","(주)이디오플랜","오퍼스픽쳐스(유)","15세이상관람가","드라마","김태윤","정우"
"그래, 가족","2017-02-15",350293300,0,350293300,46623,46623,361,5294,"한국","(주)청우필름","월트디즈니컴퍼니코리아 유한책임회사","12세이상관람가","코미디","마대윤","송영재"
"헤픈젤: 비밀의 몸캠","2017-02-15",805000,0,805000,159,159,20,20,"한국","굿픽처스","노바엔터테인먼트","청소년관람불가","멜로/로맨스","마의성","손준영"
"내 남편의 가정교사 - 무삭제","2017-02-16",2000,0,2000,1,1,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박선욱","홍새희"
"야한 목소리-쏠리네","2017-02-16",2000,0,2000,1,1,1,1,"한국","무비집","(주)콘텐츠윙","청소년관람불가","멜로/로맨스","이두희","백세리"
"엄마친구2 무삭제","2017-02-20",5000,0,5000,1,1,1,1,"한국","(주)영화사히트","(주)영화사히트","청소년관람불가","드라마","김대성","박주빈"
"딸의 친구 - 무삭제판","2017-02-21",841000,0,841000,165,165,20,20,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","최우성",NA
"19금 섹스비디오","2017-02-21",5000,0,5000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"여직원들 : 직장연애사 무삭제판","2017-02-21",5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","명석환","주예빈"
"싱글라이더","2017-02-22",2685519021,0.1,2685519021,351276,351276,576,16746,"한국","(주)퍼펙트스톰필름","워너브러더스 코리아(주)","15세이상관람가","드라마","이주영","진남수"
"루시드 드림","2017-02-22",759481000,0,759481000,102170,102170,461,8534,"한국","(주)로드픽쳐스","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","SF","김준성","고수"
"레이디버그","2017-02-22",310291500,0,310291500,41041,41041,172,2158,"한국","(주)삼지애니메이션","(주)삼지애니메이션","전체관람가","애니메이션","장성","여민정"
"내 여자의 엄마","2017-02-22",758000,0,758000,149,149,19,20,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","석영오",NA
"레이디버그","2017-02-22",11000,0,310302500,2,41043,1,2,"한국","(주)삼지애니메이션","(주)삼지애니메이션","전체관람가","애니메이션","장성","여민정"
"안해","2017-02-23",845000,0,845000,165,165,20,20,"한국","(주)콘텐츠윙","(주)콘텐츠윙","청소년관람불가","드라마","이강림","최신호"
"내 동생의 여자친구","2017-02-23",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식","미즈미"
"선배의 여자친구 무삭제","2017-02-23",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"친구아빠 무삭제","2017-02-23",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"탐정사무소-그놈의 얼굴 무삭제판","2017-02-24",8000,0,8000,1,1,1,1,"한국","(주)매니아22","(주)나우콘텐츠","청소년관람불가","스릴러","이동현","강현중"
"깊은 사정","2017-02-27",805000,0,805000,159,159,20,20,"한국","(유)쏘아필름","(유)쏘아필름","청소년관람불가","멜로/로맨스","이마오카 신지","최민호"
"해빙","2017-03-01",9905406822,0.6,9905406822,1204600,1204600,915,46227,"한국","위더스필름(주)","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","스릴러","이수연","조진웅"
"어린 형수 2 - 무삭제판","2017-03-07",839000,0,839000,165,165,20,20,"한국","너바나 필름","너바나 필름","청소년관람불가","멜로/로맨스","김태수","한가희"
"특이점이 온 영화","2017-03-07",839000,0,839000,165,165,20,20,"한국","밀크픽처스","밀크픽처스","청소년관람불가","코미디","공자관","이수민"
"19금 특별한 정사 무삭제 특별판","2017-03-07",20000,0,20000,4,4,1,3,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","닥터 필",NA
"스캔들 II","2017-03-08",671000,0,671000,136,136,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마","이동현","박혜진"
"아내의 동창회","2017-03-09",653000,0,653000,125,125,20,20,"한국","대호필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단",NA
"청불학원","2017-03-14",270000,0,270000,54,54,1,1,"한국","(주)로드하우스","(주)로드하우스","청소년관람불가","멜로/로맨스","최무연","유지원"
"비정규직 특수요원","2017-03-16",1150732700,0.1,1150732700,149719,149719,497,11132,"한국","(주)스톰픽쳐스코리아","(주)이수C&E","15세이상관람가","코미디","김덕수","강예원"
"왕을 참하라","2017-03-16",32469800,0,32469800,4237,4237,54,420,"한국","(주)영화사 조은","(주)박수엔터테인먼트","청소년관람불가","드라마","김재수","강연정"
"형님 아내 2 - 사모님과 경호원 - 감독판","2017-03-16",5000,0,5000,1,1,1,1,"한국","이돌영화사","이돌영화사","청소년관람불가","멜로/로맨스","이돌","이채담"
"옆집소녀","2017-03-21",601000,0,601000,118,118,17,22,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박선욱","홍새희"
"프리즌","2017-03-23",23790276987,1.3,23790276987,2931897,2931897,1047,89024,"한국","(주)큐로홀딩스","(주)쇼박스","청소년관람불가","범죄","나현","한석규"
"보통사람","2017-03-23",2956397623,0.2,2956397623,383336,383336,621,19928,"한국","(주)트리니티엔터테인먼트","오퍼스픽쳐스(유)","15세이상관람가","드라마","김봉한","손현주"
"야한목소리-쏠리네 무삭제","2017-03-23",845000,0,845000,166,166,20,20,"한국","무비집","THE 픽쳐스","청소년관람불가","멜로/로맨스","이두희","백세리"
"원나잇스탠드","2017-03-28",642000,0,642000,125,125,21,21,"한국","(주)전망좋은 영화사","(주)전망좋은 영화사","청소년관람불가","스릴러","지길웅","배정현"
"스와핑 : 친구부부의 쾌락 무삭제판","2017-03-28",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"스와핑 : 친구의 아내 무삭제판","2017-03-28",5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","홍성수","이채담"
"신혼여행 : 불륜 무삭제","2017-03-28",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오","미즈미"
"아내의 불륜2 무삭제판","2017-03-28",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식","하즈키"
"젊은 형수 무삭제","2017-03-28",5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오","미즈미"
"원라인","2017-03-29",3319035433,0.2,3319035433,435048,435048,613,20788,"한국","(주)미인픽쳐스","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","범죄","양경모","김찬호"
"스캔들 III","2017-03-29",649000,0,649000,132,132,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이동현","박혜진"
"원라인","2017-03-29",911000,0,3319946433,94,435142,1,4,"한국","(주)미인픽쳐스","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","범죄","양경모","김찬호"
"엄마친구 3","2017-03-30",655000,0,655000,125,125,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","명석환","이영호"
